Suburb,Rooms,Type,Price,Method,SellerG,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
2,0.5714285714285714,0,0.2273730684326711,1,133,0.5781584582441113,0.375,0.2857142857142857,0.2857142857142857,0.21292217327459617,0.18608312342569233,0.7083333333333357,21,0.6974439244193462,0.2677780583505296,6,0.16913486072020412
2,0.2857142857142857,2,0.18322295805739516,4,16,0.5781584582441113,0.375,0.2857142857142857,0.2857142857142857,0.12334801762114536,0.0,1.0,21,0.7118829196644327,0.2910871761004046,6,0.16913486072020412
2,0.5714285714285714,0,0.2803532008830022,1,16,0.5781584582441113,0.375,0.2857142857142857,0.2857142857142857,0.4552129221732746,0.5009445843828715,0.5416666666666714,21,0.7223387438074269,0.29264111728377884,6,0.16913486072020412
2,0.8571428571428571,0,0.30905077262693154,1,53,0.5781584582441113,0.625,0.2857142857142857,0.5714285714285714,0.4383259911894273,0.5324307304785894,0.5416666666666714,21,0.7009291991336681,0.27710170545049095,6,0.16913486072020412
2,0.9999999999999999,0,0.282560706401766,3,16,0.5781584582441113,1.0,0.8571428571428571,0.5714285714285714,0.7165932452276064,1.0,0.7083333333333357,21,0.7059081630112871,0.2660298745192904,6,0.16913486072020412
2,0.2857142857142857,1,0.1611479028697572,1,16,0.5781584582441113,0.375,0.2857142857142857,0.2857142857142857,0.08076358296622613,0.0,1.0,21,0.7116339714705475,0.26117380832141635,6,0.16913486072020412
2,0.2857142857142857,2,0.18984547461368656,1,16,0.5781584582441113,0.375,0.2857142857142857,0.2857142857142857,0.10352422907488987,0.0,1.0,21,0.6912202195723296,0.29477778641080477,6,0.16913486072020412
2,0.2857142857142857,2,0.19646799116997793,1,155,0.5781584582441113,0.375,0.2857142857142857,0.2857142857142857,0.08810572687224669,0.0,1.0,21,0.707152903980699,0.27710170545049095,6,0.16913486072020412
2,0.5714285714285714,0,0.3576158940397351,0,204,0.5781584582441113,0.625,0.2857142857142857,1.0,0.7804698972099853,0.7213476070528966,0.625,21,0.7034186810724918,0.26467017598389475,6,0.16913486072020412
2,0.5714285714285714,0,0.31788079470198677,1,155,0.5781584582441113,0.625,0.2857142857142857,0.2857142857142857,0.0,0.0,0.2083333333333357,21,0.7113850232766765,0.27535352161925175,6,0.16913486072020412
2,0.5714285714285714,2,0.2944812362030905,1,155,0.5781584582441113,0.625,0.2857142857142857,0.2857142857142857,0.19456681350954477,0.626889168765743,0.9250000000000043,21,0.6902244267967887,0.2893389922691654,6,0.16913486072020412
2,0.2857142857142857,2,0.1567328918322296,1,16,0.5781584582441113,0.375,0.2857142857142857,0.2857142857142857,0.1409691629955947,0.5009445843828715,0.5416666666666714,21,0.7213429510319003,0.2761304922109389,6,0.16913486072020412
2,0.9999999999999999,0,0.2958057395143488,0,186,0.5781584582441113,0.625,0.5714285714285714,0.5714285714285714,0.4375917767988252,0.5009445843828715,0.5416666666666714,21,0.7036676292663628,0.2590371391943336,6,0.16913486072020412
2,0.5714285714285714,1,0.271523178807947,0,28,0.5781584582441113,0.625,0.5714285714285714,0.5714285714285714,0.1211453744493392,0.7213476070528966,1.0,21,0.6981907690009876,0.2922526319879353,6,0.16913486072020412
2,0.5714285714285714,0,0.32891832229580575,1,16,0.5781584582441113,0.625,0.2857142857142857,0.5714285714285714,0.7129221732745962,0.09162468513853872,0.375,21,0.719102417286976,0.27088594071716443,6,0.16913486072020412
2,0.2857142857142857,2,0.16666666666666669,1,16,0.5781584582441113,0.375,0.2857142857142857,0.2857142857142857,0.12041116005873714,0.5009445843828715,1.0,21,0.7111360750827771,0.2908929334524828,6,0.16913486072020412
2,0.5714285714285714,0,0.2582781456953642,3,16,0.5781584582441113,0.625,0.5714285714285714,0.5714285714285714,0.48237885462555063,0.5009445843828715,0.5416666666666714,21,0.6984397171948586,0.267389573054686,6,0.16913486072020412
2,0.2857142857142857,0,0.26048565121412803,1,16,0.5781584582441113,0.375,0.2857142857142857,0.2857142857142857,0.44933920704845814,0.0,0.625,21,0.718853469093105,0.2718571539567165,6,0.16913486072020412
2,0.5714285714285714,0,0.42251655629139073,1,155,0.5781584582441113,0.625,0.5714285714285714,1.0,0.44933920704845814,1.0,0.2083333333333357,21,0.7223387438074269,0.2778786760421781,6,0.16913486072020412
2,0.5714285714285714,0,0.36423841059602646,1,139,0.5781584582441113,0.625,0.2857142857142857,0.2857142857142857,0.5690161527165932,0.5009445843828715,0.5416666666666714,21,0.7078997485623262,0.2854541393108434,6,0.16913486072020412
2,0.8571428571428571,0,0.30375275938189844,1,28,0.5781584582441113,1.0,0.8571428571428571,1.0,0.3898678414096916,1.0,0.7083333333333357,21,0.6999334063581415,0.2551522862360116,6,0.16913486072020412
2,0.5714285714285714,0,0.3200883002207505,0,16,0.5781584582441113,0.625,0.8571428571428571,0.5714285714285714,0.40748898678414097,1.0,0.7083333333333357,21,0.6944565460927805,0.2580659259547815,6,0.16913486072020412
2,0.5714285714285714,0,0.2781456953642384,1,204,0.5781584582441113,0.625,0.5714285714285714,0.5714285714285714,0.3098384728340675,0.5009445843828715,0.9583333333333357,21,0.7245792775523512,0.27710170545049095,6,0.16913486072020412
2,0.5714285714285714,0,0.31125827814569534,1,155,0.5781584582441113,0.625,0.2857142857142857,0.8571428571428571,0.4508076358296622,0.5009445843828715,0.5416666666666714,21,0.7171108317359227,0.283900198127526,6,0.16913486072020412
2,0.5714285714285714,1,0.20088300220750555,3,155,0.5781584582441113,0.375,0.5714285714285714,0.2857142857142857,0.11820851688693097,0.0,1.0,21,0.7078997485623262,0.27904413192965194,6,0.16913486072020412
2,0.5714285714285714,1,0.32671081677704195,3,16,0.5781584582441113,0.625,0.5714285714285714,0.2857142857142857,0.21512481644640233,0.0,0.375,21,0.7156171425726399,0.2739938230838561,6,0.16913486072020412
2,0.5714285714285714,0,0.2649006622516556,1,16,0.5781584582441113,0.625,0.2857142857142857,0.2857142857142857,0.4251101321585903,0.09162468513853872,0.625,21,0.709144489531738,0.2656413892234468,6,0.16913486072020412
2,0.5714285714285714,0,0.31788079470198677,1,16,0.5781584582441113,0.625,0.2857142857142857,0.2857142857142857,0.45741556534508077,0.5009445843828715,0.5416666666666714,21,0.7196003136747322,0.28254049959213035,6,0.16913486072020412
2,0.2857142857142857,2,0.18763796909492275,1,155,0.5781584582441113,0.375,0.2857142857142857,0.2857142857142857,0.10352422907488987,0.0,0.5416666666666714,21,0.7151192461848837,0.27807291869009987,6,0.16913486072020412
2,0.5714285714285714,0,0.2326710816777042,1,155,0.5781584582441113,0.625,0.5714285714285714,0.2857142857142857,0.15565345080763582,0.5009445843828715,0.5416666666666714,21,0.7203471582563736,0.28331747018376063,6,0.16913486072020412
2,0.5714285714285714,0,0.25474613686534214,1,28,0.5781584582441113,0.625,0.2857142857142857,0.5714285714285714,0.44933920704845814,0.5009445843828715,0.5416666666666714,21,0.7233345365829393,0.28156928635252143,6,0.16913486072020412
2,0.8571428571428571,0,0.39426048565121413,1,155,0.5781584582441113,0.875,0.8571428571428571,0.5714285714285714,0.39060205580029367,0.5009445843828715,0.5416666666666714,21,0.6999334063581415,0.2572889553630944,6,0.16913486072020412
2,0.5714285714285714,0,0.2803532008830022,0,155,0.5781584582441113,0.625,0.2857142857142857,0.2857142857142857,0.4295154185022026,0.5009445843828715,0.5416666666666714,21,0.7156171425726399,0.2747707936754864,6,0.16913486072020412
2,0.8571428571428571,0,0.30022075055187636,1,184,0.5781584582441113,0.875,0.2857142857142857,0.5714285714285714,0.37371512481644636,0.5009445843828715,0.5416666666666714,21,0.7004313027459119,0.2757420069150953,6,0.16913486072020412
2,0.8571428571428571,0,0.3598233995584989,1,90,0.5781584582441113,0.875,0.5714285714285714,0.8571428571428571,0.461086637298091,1.0,0.625,21,0.7016760437153096,0.2668068451109207,6,0.16913486072020412
4,0.2857142857142857,0,0.5253863134657837,1,260,0.14132762312633831,0.375,0.2857142857142857,0.0,0.08810572687224669,0.0,0.0,25,0.402191366476643,0.425308845810207,5,0.15945498066654393
4,0.2857142857142857,0,0.6048565121412804,1,227,0.14132762312633831,0.375,0.2857142857142857,0.0,0.11674008810572686,0.5009445843828715,0.5416666666666714,25,0.4044319002215815,0.4220067207956504,5,0.15945498066654393
4,0.5714285714285714,0,1.0,0,32,0.14132762312633831,0.625,0.5714285714285714,0.0,0.15491923641703376,1.0,0.0,25,0.3967145062112678,0.4144312575269282,5,0.15945498066654393
4,0.5714285714285714,0,0.7792494481236204,1,85,0.14132762312633831,0.625,0.5714285714285714,0.0,0.09397944199706314,0.7213476070528966,0.0,25,0.4039340038338253,0.41229458839984545,5,0.15945498066654393
4,0.2857142857142857,0,0.596467991169978,1,192,0.14132762312633831,0.375,0.2857142857142857,0.0,0.09544787077826725,0.0,0.0,25,0.40916191590531525,0.427251272289368,5,0.15945498066654393
4,0.2857142857142857,0,0.45253863134657835,1,135,0.14132762312633831,0.125,0.2857142857142857,0.0,0.1079295154185022,0.5009445843828715,0.0,25,0.40592558938486434,0.4115176178081583,5,0.15945498066654393
4,0.2857142857142857,0,0.6467991169977926,1,219,0.14132762312633831,0.375,0.2857142857142857,0.2857142857142857,0.12261380323054331,0.5009445843828715,0.5416666666666714,25,0.4156345689462171,0.4187045957810369,5,0.15945498066654393
4,0.8571428571428571,0,0.9779249448123621,1,135,0.14132762312633831,0.875,0.5714285714285714,0.2857142857142857,0.11233480176211454,1.0,0.0,25,0.4051787448032087,0.4190930810768805,5,0.15945498066654393
4,0.5714285714285714,1,0.6467991169977926,4,135,0.14132762312633831,0.625,0.5714285714285714,0.5714285714285714,0.527165932452276,0.5009445843828715,0.5416666666666714,25,0.40617453757874955,0.43366127967055945,5,0.15945498066654393
4,0.5714285714285714,0,0.7571743929359824,4,85,0.14132762312633831,0.625,0.5714285714285714,0.2857142857142857,0.09691629955947136,1.0,0.9750000000000014,25,0.4131450870073934,0.41851035313311513,5,0.15945498066654393
4,0.2857142857142857,0,0.8984547461368654,1,85,0.14132762312633831,0.375,0.2857142857142857,0.2857142857142857,0.1461086637298091,0.0,0.0,25,0.41140244965023953,0.4251146031622852,5,0.15945498066654393
4,0.5714285714285714,0,0.7571743929359824,4,41,0.14132762312633831,0.625,0.2857142857142857,0.2857142857142857,0.18575624082232012,0.5009445843828715,0.5416666666666714,25,0.40617453757874955,0.42997066936015926,5,0.15945498066654393
4,0.5714285714285714,0,0.7571743929359824,1,135,0.14132762312633831,0.625,0.5714285714285714,0.2857142857142857,0.06607929515418502,0.375,0.0,25,0.41165139784411053,0.42841672817684184,5,0.15945498066654393
4,0.2857142857142857,0,0.76158940397351,0,85,0.14132762312633831,0.375,0.2857142857142857,0.0,0.17621145374449337,0.5009445843828715,0.5416666666666714,25,0.4221072219871189,0.42220096344357216,5,0.15945498066654393
4,0.5714285714285714,0,1.0,1,41,0.14132762312633831,0.625,0.5714285714285714,0.2857142857142857,0.12995594713656386,1.0,0.0,25,0.4131450870073934,0.4311361252476331,5,0.15945498066654393
4,0.9999999999999999,0,0.8896247240618103,1,85,0.14132762312633831,1.0,0.5714285714285714,0.2857142857142857,0.17400881057268722,0.5009445843828715,0.5416666666666714,25,0.4079171749359034,0.42569733110605057,5,0.15945498066654393
4,0.5714285714285714,0,0.5364238410596027,1,260,0.14132762312633831,0.625,0.2857142857142857,0.0,0.0947136563876652,0.5009445843828715,0.5416666666666714,25,0.41140244965023953,0.412683073695689,5,0.15945498066654393
4,0.5714285714285714,0,0.5673289183222958,1,85,0.14132762312633831,0.625,0.5714285714285714,0.5714285714285714,0.0,0.0,1.0,25,0.4041829520276963,0.41676216930187593,5,0.15945498066654393
4,0.2857142857142857,0,0.40397350993377484,1,41,0.14132762312633831,0.375,0.2857142857142857,0.0,0.21145374449339205,0.5009445843828715,0.5416666666666714,25,0.4151366725584609,0.4190930810768805,5,0.15945498066654393
4,0.5714285714285714,0,1.0,1,85,0.14132762312633831,0.625,0.5714285714285714,0.2857142857142857,0.16740088105726872,0.5009445843828715,0.5416666666666714,25,0.40567664119099334,0.41481974282271494,5,0.15945498066654393
4,0.2857142857142857,0,0.5463576158940397,1,85,0.14132762312633831,0.375,0.2857142857142857,0.0,0.1093979441997063,0.0,0.0,25,0.40617453757874955,0.4109348898644498,5,0.15945498066654393
4,0.2857142857142857,0,0.6523178807947021,1,85,0.14132762312633831,0.375,0.2857142857142857,0.0,0.10352422907488987,0.0,0.0,25,0.4109045532624833,0.42666854434560264,5,0.15945498066654393
4,0.5714285714285714,0,0.8454746136865343,4,192,0.14132762312633831,0.625,0.5714285714285714,0.2857142857142857,0.15491923641703376,1.0,0.0,25,0.3994529363439625,0.429193698768529,5,0.15945498066654393
4,0.5714285714285714,0,0.8013245033112584,1,85,0.14132762312633831,0.625,0.2857142857142857,0.0,0.15345080763582966,0.5009445843828715,0.0,25,0.3999508327317187,0.4235606619789678,5,0.15945498066654393
4,0.5714285714285714,0,1.0,1,85,0.14132762312633831,0.625,0.5714285714285714,0.0,0.1079295154185022,1.0,0.0,25,0.3987060917623211,0.42453187521851987,5,0.15945498066654393
4,0.8571428571428571,0,1.0,4,41,0.14132762312633831,0.875,0.8571428571428571,0.2857142857142857,0.24008810572687223,1.0,0.0,25,0.40019978092560393,0.4097694339769191,5,0.15945498066654393
4,0.2857142857142857,2,0.2481236203090508,1,85,0.14132762312633831,0.375,0.2857142857142857,0.2857142857142857,0.0,0.5009445843828715,0.5416666666666714,25,0.401942418282772,0.42278369138728067,5,0.15945498066654393
4,0.5714285714285714,0,0.8896247240618103,3,135,0.14132762312633831,0.375,0.2857142857142857,0.2857142857142857,0.08810572687224669,0.40648614609571787,0.0,25,0.4101577086808419,0.4235606619789678,5,0.15945498066654393
4,0.5714285714285714,0,0.8454746136865343,0,135,0.14132762312633831,0.625,0.2857142857142857,0.2857142857142857,0.17474302496328928,0.6583753148614608,0.0,25,0.4016934700888868,0.42006429431643255,5,0.15945498066654393
4,0.0,2,0.15783664459161148,1,135,0.14132762312633831,0.125,0.2857142857142857,0.0,0.0,0.0,0.5416666666666714,25,0.41165139784411053,0.4179276251893498,5,0.15945498066654393
4,0.8571428571428571,0,1.0,1,135,0.14132762312633831,0.875,0.5714285714285714,0.2857142857142857,0.2422907488986784,1.0,0.0,25,0.39771029898678023,0.42589157375397235,5,0.15945498066654393
4,0.2857142857142857,0,0.5540838852097131,1,85,0.14132762312633831,0.375,0.2857142857142857,0.0,0.09985315712187959,0.5009445843828715,0.5416666666666714,25,0.401942418282772,0.4179276251893498,5,0.15945498066654393
4,0.5714285714285714,0,0.7576158940397352,1,260,0.14132762312633831,0.625,0.2857142857142857,0.2857142857142857,0.14831130690161526,0.5009445843828715,0.5416666666666714,25,0.40965981229307147,0.4132658016393975,5,0.15945498066654393
4,0.5714285714285714,0,0.6388520971302429,1,46,0.14132762312633831,0.625,0.8571428571428571,0.2857142857142857,0.0,0.5009445843828715,0.5416666666666714,25,0.4131450870073934,0.4311361252476331,5,0.15945498066654393
4,0.5714285714285714,0,1.0,1,85,0.14132762312633831,0.625,0.5714285714285714,0.5714285714285714,0.23861967694566813,0.5009445843828715,0.5416666666666714,25,0.413642983395178,0.41462550017479316,5,0.15945498066654393
4,0.8571428571428571,0,0.9072847682119206,1,85,0.14132762312633831,0.625,0.5714285714285714,0.2857142857142857,0.1343612334801762,1.0,0.0,25,0.4084150713236596,0.4136542869352411,5,0.15945498066654393
4,0.2857142857142857,0,0.7350993377483445,1,135,0.14132762312633831,0.375,0.2857142857142857,0.2857142857142857,0.11894273127753303,0.5009445843828715,0.5416666666666714,25,0.4128961388135224,0.41229458839984545,5,0.15945498066654393
4,0.2857142857142857,0,0.39514348785871967,1,85,0.14132762312633831,0.375,0.2857142857142857,0.0,0.05800293685756241,0.0,0.0,25,0.42011563643606564,0.41831611048519335,5,0.15945498066654393
4,0.5714285714285714,0,0.858719646799117,1,260,0.14132762312633831,0.625,0.5714285714285714,0.0,0.11160058737151247,0.5009445843828715,0.5416666666666714,25,0.39497186885411395,0.42453187521851987,5,0.15945498066654393
4,0.5714285714285714,0,0.7306843267108168,0,135,0.14132762312633831,0.625,0.5714285714285714,0.5714285714285714,0.1079295154185022,0.7528337531486144,0.0,25,0.4049297966093377,0.4054960957228104,5,0.15945498066654393
4,0.5714285714285714,0,1.0,4,32,0.14132762312633831,0.625,0.8571428571428571,0.2857142857142857,0.0,0.5009445843828715,0.5416666666666714,25,0.41712825810949994,0.4295821840643157,5,0.15945498066654393
4,0.0,0,0.3973509933774834,1,135,0.14132762312633831,0.125,0.2857142857142857,0.0,0.05947136563876652,0.0,0.0,25,0.41414087978293423,0.41404277223108465,5,0.15945498066654393
6,0.8571428571428571,0,0.8454746136865343,1,27,0.2740899357601713,0.625,0.5714285714285714,1.0,0.6262848751835536,1.0,0.0,6,0.5894004082750541,0.573515986169923,2,0.10321698187652892
6,0.5714285714285714,0,0.45253863134657835,1,106,0.2740899357601713,0.625,0.5714285714285714,0.5714285714285714,0.1527165932452276,0.5009445843828715,1.0,31,0.5528050237745532,0.5748756847053187,2,0.10321698187652892
6,0.5714285714285714,0,0.6211920529801325,1,106,0.2740899357601713,0.625,0.5714285714285714,0.5714285714285714,0.3017621145374449,0.5009445843828715,0.5416666666666714,6,0.5879067191117713,0.565940522901144,2,0.10321698187652892
6,0.8571428571428571,0,0.7207505518763797,1,49,0.2740899357601713,0.875,0.5714285714285714,0.2857142857142857,0.4397944199706314,1.0,0.0,6,0.5869109263362304,0.5719620449866056,2,0.10321698187652892
6,0.9999999999999999,0,1.0,1,155,0.2740899357601713,1.0,1.0,1.0,0.5939794419970631,1.0,0.0,6,0.5786956359381747,0.5638038537741181,2,0.10321698187652892
6,0.2857142857142857,2,0.19448123620309052,1,146,0.2740899357601713,0.375,0.2857142857142857,0.2857142857142857,0.06461086637298091,0.0,0.375,6,0.5684887599890658,0.5711850743949185,2,0.10321698187652892
6,0.2857142857142857,1,0.31788079470198677,1,146,0.2740899357601713,0.375,0.5714285714285714,0.8571428571428571,0.11380323054331865,0.9417506297229217,1.0,6,0.5652524334686007,0.5715735596907621,2,0.10321698187652892
6,0.2857142857142857,2,0.1677704194260486,1,140,0.2740899357601713,0.375,0.2857142857142857,0.2857142857142857,0.0,0.5009445843828715,0.5416666666666714,6,0.5729698274789286,0.5727390155782359,2,0.10321698187652892
